feed,scope,collection,name,type,declared,observed,count,non_empty,empty,coverage_pct
loisir_plein_air,relation,Moyencommunications,Typedecoordonnees.ThesPicto,Edm.String,True,True,86,0,86,0.0
loisir_plein_air,relation,PeriodeOuvertures,Datedebut,Edm.DateTime,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,Datefin,Edm.DateTime,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,dimancheheuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,dimancheheuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,dimancheheurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,dimancheheurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,heuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,heuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,heurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,heurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,jeudiheuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,jeudiheuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,jeudiheurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,jeudiheurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,lundiheuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,lundiheuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,lundiheurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,lundiheurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mardiheuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mardiheuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mardiheurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mardiheurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mercrediheuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mercrediheuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mercrediheurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,mercrediheurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,Precisionssurlesfermetures,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,Precisionssurlesouvertures,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,samediheuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,samediheuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,samediheurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,samediheurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,vendrediheuredebut1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,vendrediheuredebut2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,vendrediheurefin1,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,PeriodeOuvertures,vendrediheurefin2,Edm.Time,True,False,0,0,0,0
loisir_plein_air,relation,Photos,Datedefindutilisation,Edm.DateTime,True,True,195,0,195,0.0
loisir_plein_air,relation,Photos,ID,Edm.Int64,True,True,195,195,0,100.0
loisir_plein_air,relation,Photos,Licencecreativecommons,Edm.Boolean,True,True,195,0,195,0.0
loisir_plein_air,relation,Photos,Ordre,Edm.Int64,True,True,195,195,0,100.0
loisir_plein_air,relation,Photos,Photo.Credit,Edm.String,True,True,195,195,0,100.0
loisir_plein_air,relation,Photos,Photo.MediaID,Edm.Guid,True,True,195,195,0,100.0
loisir_plein_air,relation,Photos,Photo.Titre,Edm.String,True,True,195,195,0,100.0
loisir_plein_air,relation,Photos,Photo.Url,Edm.String,True,True,195,195,0,100.0
loisir_plein_air,relation,Photos,SyndicObjectId,Edm.String,True,True,195,195,0,100.0
loisir_plein_air,relation,PrestationProximites,ID,Edm.Int64,True,True,45,45,0,100.0
loisir_plein_air,relation,PrestationProximites,Ordre,Edm.Int64,True,True,45,45,0,100.0
loisir_plein_air,relation,PrestationProximites,SyndicObjectId,Edm.String,True,True,45,45,0,100.0
loisir_plein_air,relation,PrestationProximites,ThesCode,Edm.String,True,True,45,45,0,100.0
loisir_plein_air,relation,PrestationProximites,ThesID,Edm.Guid,True,True,45,45,0,100.0
loisir_plein_air,relation,PrestationProximites,ThesLibelle,Edm.String,True,True,45,45,0,100.0
loisir_plein_air,relation,PrestationProximites,ThesOrdre,Edm.Int64,True,True,45,45,0,100.0
loisir_plein_air,relation,PrestationProximites,ThesPicto,Edm.String,True,True,45,0,45,0.0
loisir_plein_air,relation,PrestationsActivites,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsActivites,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsActivites,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsActivites,ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsActivites,ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsActivites,ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsActivites,ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsActivites,ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,PrestationsEquipementss,ID,Edm.Int64,True,True,25,25,0,100.0
loisir_plein_air,relation,PrestationsEquipementss,Ordre,Edm.Int64,True,True,25,25,0,100.0
loisir_plein_air,relation,PrestationsEquipementss,SyndicObjectId,Edm.String,True,True,25,25,0,100.0
loisir_plein_air,relation,PrestationsEquipementss,ThesCode,Edm.String,True,True,25,25,0,100.0
loisir_plein_air,relation,PrestationsEquipementss,ThesID,Edm.Guid,True,True,25,25,0,100.0
loisir_plein_air,relation,PrestationsEquipementss,ThesLibelle,Edm.String,True,True,25,25,0,100.0
loisir_plein_air,relation,PrestationsEquipementss,ThesOrdre,Edm.Int64,True,True,25,25,0,100.0
loisir_plein_air,relation,PrestationsEquipementss,ThesPicto,Edm.String,True,True,25,0,25,0.0
loisir_plein_air,relation,Reservations,ID,Edm.Int64,True,True,5,5,0,100.0
loisir_plein_air,relation,Reservations,Lien,Edm.String,True,True,5,4,1,80.0
loisir_plein_air,relation,Reservations,Listeplateforme.ThesCode,Edm.String,True,True,5,5,0,100.0
loisir_plein_air,relation,Reservations,Listeplateforme.ThesID,Edm.Guid,True,True,5,5,0,100.0
loisir_plein_air,relation,Reservations,Listeplateforme.ThesLibelle,Edm.String,True,True,5,5,0,100.0
loisir_plein_air,relation,Reservations,Listeplateforme.ThesOrdre,Edm.Int32,True,True,5,5,0,100.0
loisir_plein_air,relation,Reservations,Listeplateforme.ThesPicto,Edm.String,True,True,5,0,5,0.0
loisir_plein_air,relation,Reservations,Ordre,Edm.Int64,True,True,5,5,0,100.0
loisir_plein_air,relation,Reservations,SyndicObjectId,Edm.String,True,True,5,5,0,100.0
loisir_plein_air,relation,Structure,Address1,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,Structure,Address2,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,relation,Structure,Address3,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,relation,Structure,City,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,Structure,Country,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,relation,Structure,Email,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,Structure,EmailName,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,relation,Structure,Name,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,Structure,Phone,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,relation,Structure,Postcode,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,Structure,SyndicStructureId,Edm.Guid,True,True,28,28,0,100.0
loisir_plein_air,relation,Structure,Url,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,relation,Tarifs,Capacites,Edm.Double,True,True,23,0,23,0.0
loisir_plein_air,relation,Tarifs,complementtarifs,Edm.String,True,True,23,1,22,4.3
loisir_plein_air,relation,Tarifs,Datedebutaffichage,Edm.DateTime,True,True,23,21,2,91.3
loisir_plein_air,relation,Tarifs,Datedebutvalidite,Edm.DateTime,True,True,23,0,23,0.0
loisir_plein_air,relation,Tarifs,Datefinaffichage,Edm.DateTime,True,True,23,0,23,0.0
loisir_plein_air,relation,Tarifs,Datefinvalidite,Edm.DateTime,True,True,23,0,23,0.0
loisir_plein_air,relation,Tarifs,ID,Edm.Int64,True,True,23,23,0,100.0
loisir_plein_air,relation,Tarifs,IntituleTarifs,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,2,0,2,0.0
loisir_plein_air,relation,Tarifs,IntituleTarifs.ThesCode,Edm.String,True,True,21,21,0,100.0
loisir_plein_air,relation,Tarifs,IntituleTarifs.ThesID,Edm.Guid,True,True,21,21,0,100.0
loisir_plein_air,relation,Tarifs,IntituleTarifs.ThesLibelle,Edm.String,True,True,21,21,0,100.0
loisir_plein_air,relation,Tarifs,IntituleTarifs.ThesOrdre,Edm.Int32,True,True,21,21,0,100.0
loisir_plein_air,relation,Tarifs,IntituleTarifs.ThesPicto,Edm.String,True,True,21,0,21,0.0
loisir_plein_air,relation,Tarifs,MaximumEuro,Edm.Decimal,True,True,23,20,3,87.0
loisir_plein_air,relation,Tarifs,MinimumEuro,Edm.Decimal,True,True,23,23,0,100.0
loisir_plein_air,relation,Tarifs,Nom,Edm.String,True,True,23,18,5,78.3
loisir_plein_air,relation,Tarifs,Ordre,Edm.Int64,True,True,23,23,0,100.0
loisir_plein_air,relation,Tarifs,Saisonnalite,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,23,0,23,0.0
loisir_plein_air,relation,Tarifs,Saisonnalite.ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Tarifs,Saisonnalite.ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,Tarifs,Saisonnalite.ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Tarifs,Saisonnalite.ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,Tarifs,Saisonnalite.ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Tarifs,SyndicObjectId,Edm.String,True,True,23,23,0,100.0
loisir_plein_air,relation,Thematiques,ID,Edm.Int64,True,True,30,30,0,100.0
loisir_plein_air,relation,Thematiques,Ordre,Edm.Int64,True,True,30,30,0,100.0
loisir_plein_air,relation,Thematiques,SyndicObjectId,Edm.String,True,True,30,30,0,100.0
loisir_plein_air,relation,Thematiques,ThesCode,Edm.String,True,True,30,30,0,100.0
loisir_plein_air,relation,Thematiques,ThesID,Edm.Guid,True,True,30,30,0,100.0
loisir_plein_air,relation,Thematiques,ThesLibelle,Edm.String,True,True,30,30,0,100.0
loisir_plein_air,relation,Thematiques,ThesOrdre,Edm.Int64,True,True,30,30,0,100.0
loisir_plein_air,relation,Thematiques,ThesPicto,Edm.String,True,True,30,0,30,0.0
loisir_plein_air,relation,TisTracking,CodeOffre,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,TisTracking,CodeStructure,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,TisTracking,CodeSyndication,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,TisTracking,SyndicObjectId,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,Videos,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,Videos,IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Videos,Licencecreativecommons,Edm.Boolean,True,False,0,0,0,0
loisir_plein_air,relation,Videos,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,Videos,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Videos,URLvideo,Edm.String,True,False,0,0,0,0
restauration,object,,AccessibilitePMR,Edm.Boolean,True,True,100,100,0,100.0
restauration,object,,Adresse1,Edm.String,True,True,100,100,0,100.0
restauration,object,,Adresse2,Edm.String,True,True,100,1,99,1.0
restauration,object,,Adresse3,Edm.String,True,True,100,0,100,0.0
restauration,object,,Bureau.ThesCode,Edm.String,True,True,100,100,0,100.0
restauration,object,,Bureau.ThesID,Edm.Guid,True,True,100,100,0,100.0
restauration,object,,Bureau.ThesLibelle,Edm.String,True,True,100,100,0,100.0
restauration,object,,Bureau.ThesOrdre,Edm.Int32,True,True,100,100,0,100.0
restauration,object,,Bureau.ThesPicto,Edm.String,True,True,100,0,100,0.0
restauration,object,,ClassificationType.ThesCode,Edm.String,True,True,100,100,0,100.0
restauration,object,,ClassificationType.ThesID,Edm.Guid,True,True,100,100,0,100.0
restauration,object,,ClassificationType.ThesLibelle,Edm.String,True,True,100,100,0,100.0
restauration,object,,ClassificationType.ThesOrdre,Edm.Int32,True,True,100,100,0,100.0
restauration,object,,ClassificationType.ThesPicto,Edm.String,True,True,100,0,100,0.0
restauration,object,,CodeINSEE,Edm.String,True,True,100,100,0,100.0
restauration,object,,CodePostal,Edm.String,True,True,100,100,0,100.0
restauration,object,,Commune,Edm.String,True,True,100,100,0,100.0
restauration,object,,EnLigne,Edm.Boolean,True,True,100,98,2,98.0
restauration,object,,GmapLatitude,Edm.String,True,True,100,99,1,99.0
restauration,object,,GmapLongitude,Edm.String,True,True,100,99,1,99.0
restauration,object,,IdentifiantSoubik,Edm.String,True,True,100,99,1,99.0
restauration,object,,Lieudit,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,74,0,74,0.0
restauration,object,,Lieudit.ThesCode,Edm.String,True,True,26,26,0,100.0
restauration,object,,Lieudit.ThesID,Edm.Guid,True,True,26,26,0,100.0
restauration,object,,Lieudit.ThesLibelle,Edm.String,True,True,26,26,0,100.0
restauration,object,,Lieudit.ThesOrdre,Edm.Int32,True,True,26,26,0,100.0
restauration,object,,Lieudit.ThesPicto,Edm.String,True,True,26,0,26,0.0
restauration,object,,Menuenfant,Edm.Boolean,True,True,100,99,1,99.0
restauration,object,,Nometablissement,Edm.String,True,True,100,100,0,100.0
restauration,object,,ObjectTypeFix,Edm.String,True,True,100,100,0,100.0
restauration,object,,ObjectTypeName,Edm.String,True,True,100,100,0,100.0
restauration,object,,Ouvertdimanchesoir,Edm.Boolean,True,True,100,0,100,0.0
restauration,object,,Published,Edm.DateTime,True,True,100,100,0,100.0
restauration,object,,RaisonSociale,Edm.String,True,True,100,40,60,40.0
restauration,object,,Receptiongroupe,Edm.Boolean,True,True,100,0,100,0.0
restauration,object,,SIRET,Edm.String,True,True,100,57,43,57.0
restauration,object,,Surreservation,Edm.Boolean,True,True,100,0,100,0.0
restauration,object,,SyndicObjectID,Edm.String,True,True,100,100,0,100.0
restauration,object,,SyndicObjectName,Edm.String,True,True,100,100,0,100.0
restauration,object,,SyndicObjectOrder,Edm.Int64,True,True,100,100,0,100.0
restauration,object,,SyndicStructureId,Edm.Guid,True,True,100,100,0,100.0
restauration,object,,TIS_TRACKING_LISTING_OFFRE,Edm.String,True,True,100,100,0,100.0
restauration,object,,TIS_TRACKING_OFFRE,Edm.String,True,True,100,100,0,100.0
restauration,object,,Updated,Edm.DateTime,True,True,100,100,0,100.0
restauration,relation,Animauxs,Animauxacceptes,Edm.Boolean,True,True,6,0,6,0.0
restauration,relation,Animauxs,Complementdinfo,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,6,0,6,0.0
restauration,relation,Animauxs,Complementdinformations,Edm.String,True,True,6,0,6,0.0
restauration,relation,Animauxs,ID,Edm.Int64,True,True,6,6,0,100.0
restauration,relation,Animauxs,Ordre,Edm.Int64,True,True,6,6,0,100.0
restauration,relation,Animauxs,Poidsanimal.ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Animauxs,Poidsanimal.ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Animauxs,Poidsanimal.ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Animauxs,Poidsanimal.ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Animauxs,Poidsanimal.ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,Animauxs,SyndicObjectId,Edm.String,True,True,6,6,0,100.0
restauration,relation,Capacites,Capaciteensalle,Edm.Double,True,True,71,70,1,98.6
restauration,relation,Capacites,Capaciteenterrasse,Edm.Double,True,True,71,0,71,0.0
restauration,relation,Capacites,Capacitetotale,Edm.Double,True,True,71,71,0,100.0
restauration,relation,Capacites,ID,Edm.Int64,True,True,71,71,0,100.0
restauration,relation,Capacites,Ordre,Edm.Int64,True,True,71,71,0,100.0
restauration,relation,Capacites,SyndicObjectId,Edm.String,True,True,71,71,0,100.0
restauration,relation,Chaines,Groupe,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,6,0,6,0.0
restauration,relation,Chaines,Groupe.ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Chaines,Groupe.ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Chaines,Groupe.ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Chaines,Groupe.ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Chaines,Groupe.ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,Chaines,ID,Edm.Int64,True,True,6,6,0,100.0
restauration,relation,Chaines,Ordre,Edm.Int64,True,True,6,6,0,100.0
restauration,relation,Chaines,Reseaux,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,6,0,6,0.0
restauration,relation,Chaines,Reseaux.ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Chaines,Reseaux.ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Chaines,Reseaux.ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Chaines,Reseaux.ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Chaines,Reseaux.ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,Chaines,SyndicObjectId,Edm.String,True,True,6,6,0,100.0
restauration,relation,ClassificationCategories,ID,Edm.Int64,True,True,102,102,0,100.0
restauration,relation,ClassificationCategories,Ordre,Edm.Int64,True,True,102,102,0,100.0
restauration,relation,ClassificationCategories,SyndicObjectId,Edm.String,True,True,102,102,0,100.0
restauration,relation,ClassificationCategories,ThesCode,Edm.String,True,True,102,102,0,100.0
restauration,relation,ClassificationCategories,ThesID,Edm.Guid,True,True,102,102,0,100.0
restauration,relation,ClassificationCategories,ThesLibelle,Edm.String,True,True,102,102,0,100.0
restauration,relation,ClassificationCategories,ThesOrdre,Edm.Int64,True,True,102,102,0,100.0
restauration,relation,ClassificationCategories,ThesPicto,Edm.String,True,True,102,0,102,0.0
restauration,relation,ClassificationSousCategorieAuberges,ID,Edm.Int64,True,True,6,6,0,100.0
restauration,relation,ClassificationSousCategorieAuberges,Ordre,Edm.Int64,True,True,6,6,0,100.0
restauration,relation,ClassificationSousCategorieAuberges,SyndicObjectId,Edm.String,True,True,6,6,0,100.0
restauration,relation,ClassificationSousCategorieAuberges,ThesCode,Edm.String,True,True,6,6,0,100.0
restauration,relation,ClassificationSousCategorieAuberges,ThesID,Edm.Guid,True,True,6,6,0,100.0
restauration,relation,ClassificationSousCategorieAuberges,ThesLibelle,Edm.String,True,True,6,6,0,100.0
restauration,relation,ClassificationSousCategorieAuberges,ThesOrdre,Edm.Int64,True,True,6,6,0,100.0
restauration,relation,ClassificationSousCategorieAuberges,ThesPicto,Edm.String,True,True,6,0,6,0.0
restauration,relation,ClassificationSousCategorieAutreTypes,ID,Edm.Int64,True,True,8,8,0,100.0
restauration,relation,ClassificationSousCategorieAutreTypes,Ordre,Edm.Int64,True,True,8,8,0,100.0
restauration,relation,ClassificationSousCategorieAutreTypes,SyndicObjectId,Edm.String,True,True,8,8,0,100.0
restauration,relation,ClassificationSousCategorieAutreTypes,ThesCode,Edm.String,True,True,8,8,0,100.0
restauration,relation,ClassificationSousCategorieAutreTypes,ThesID,Edm.Guid,True,True,8,8,0,100.0
restauration,relation,ClassificationSousCategorieAutreTypes,ThesLibelle,Edm.String,True,True,8,8,0,100.0
restauration,relation,ClassificationSousCategorieAutreTypes,ThesOrdre,Edm.Int64,True,True,8,8,0,100.0
restauration,relation,ClassificationSousCategorieAutreTypes,ThesPicto,Edm.String,True,True,8,0,8,0.0
restauration,relation,ClassificationSousCategorieRestaurants,ID,Edm.Int64,True,True,70,70,0,100.0
restauration,relation,ClassificationSousCategorieRestaurants,Ordre,Edm.Int64,True,True,70,70,0,100.0
restauration,relation,ClassificationSousCategorieRestaurants,SyndicObjectId,Edm.String,True,True,70,70,0,100.0
restauration,relation,ClassificationSousCategorieRestaurants,ThesCode,Edm.String,True,True,70,70,0,100.0
restauration,relation,ClassificationSousCategorieRestaurants,ThesID,Edm.Guid,True,True,70,70,0,100.0
restauration,relation,ClassificationSousCategorieRestaurants,ThesLibelle,Edm.String,True,True,70,70,0,100.0
restauration,relation,ClassificationSousCategorieRestaurants,ThesOrdre,Edm.Int64,True,True,70,70,0,100.0
restauration,relation,ClassificationSousCategorieRestaurants,ThesPicto,Edm.String,True,True,70,0,70,0.0
restauration,relation,ClassificationSousCategorieTableHotess,ID,Edm.Int64,True,True,7,7,0,100.0
restauration,relation,ClassificationSousCategorieTableHotess,Ordre,Edm.Int64,True,True,7,7,0,100.0
restauration,relation,ClassificationSousCategorieTableHotess,SyndicObjectId,Edm.String,True,True,7,7,0,100.0
restauration,relation,ClassificationSousCategorieTableHotess,ThesCode,Edm.String,True,True,7,7,0,100.0
restauration,relation,ClassificationSousCategorieTableHotess,ThesID,Edm.Guid,True,True,7,7,0,100.0
restauration,relation,ClassificationSousCategorieTableHotess,ThesLibelle,Edm.String,True,True,7,7,0,100.0
restauration,relation,ClassificationSousCategorieTableHotess,ThesOrdre,Edm.Int64,True,True,7,7,0,100.0
restauration,relation,ClassificationSousCategorieTableHotess,ThesPicto,Edm.String,True,True,7,0,7,0.0
restauration,relation,Descriptifaccess,Descriptifduplandacces,Edm.String,True,True,100,56,44,56.0
restauration,relation,Descriptifaccess,ID,Edm.Int64,True,True,100,100,0,100.0
restauration,relation,Descriptifaccess,Ordre,Edm.Int64,True,True,100,100,0,100.0
restauration,relation,Descriptifaccess,SyndicObjectId,Edm.String,True,True,100,100,0,100.0
restauration,relation,Descriptifss,Accroche,Edm.String,True,True,100,67,33,67.0
restauration,relation,Descriptifss,Descriptioncommerciale,Edm.String,True,True,100,100,0,100.0
restauration,relation,Descriptifss,ID,Edm.Int64,True,True,100,100,0,100.0
restauration,relation,Descriptifss,Ordre,Edm.Int64,True,True,100,100,0,100.0
restauration,relation,Descriptifss,SyndicObjectId,Edm.String,True,True,100,100,0,100.0
restauration,relation,Fichiers,DocumentFichier.Credit,Edm.String,True,False,0,0,0,0
restauration,relation,Fichiers,DocumentFichier.MediaID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Fichiers,DocumentFichier.Titre,Edm.String,True,False,0,0,0,0
restauration,relation,Fichiers,DocumentFichier.Url,Edm.String,True,False,0,0,0,0
restauration,relation,Fichiers,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,Fichiers,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,Fichiers,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,Handicaps,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,Handicaps,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,Handicaps,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,Handicaps,ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Handicaps,ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Handicaps,ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Handicaps,ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Handicaps,ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,Labels,ID,Edm.Int64,True,True,16,16,0,100.0
restauration,relation,Labels,Ordre,Edm.Int64,True,True,16,16,0,100.0
restauration,relation,Labels,SyndicObjectId,Edm.String,True,True,16,16,0,100.0
restauration,relation,LanguesParleess,ID,Edm.Int64,True,True,194,194,0,100.0
restauration,relation,LanguesParleess,Ordre,Edm.Int64,True,True,194,194,0,100.0
restauration,relation,LanguesParleess,SyndicObjectId,Edm.String,True,True,194,194,0,100.0
restauration,relation,LanguesParleess,ThesCode,Edm.String,True,True,194,194,0,100.0
restauration,relation,LanguesParleess,ThesID,Edm.Guid,True,True,194,194,0,100.0
restauration,relation,LanguesParleess,ThesLibelle,Edm.String,True,True,194,194,0,100.0
restauration,relation,LanguesParleess,ThesOrdre,Edm.Int64,True,True,194,194,0,100.0
restauration,relation,LanguesParleess,ThesPicto,Edm.String,True,True,194,0,194,0.0
restauration,relation,Localisations,ID,Edm.Int64,True,True,116,116,0,100.0
restauration,relation,Localisations,Ordre,Edm.Int64,True,True,116,116,0,100.0
restauration,relation,Localisations,SyndicObjectId,Edm.String,True,True,116,116,0,100.0
restauration,relation,Localisations,ThesCode,Edm.String,True,True,116,116,0,100.0
restauration,relation,Localisations,ThesID,Edm.Guid,True,True,116,116,0,100.0
restauration,relation,Localisations,ThesLibelle,Edm.String,True,True,116,116,0,100.0
restauration,relation,Localisations,ThesOrdre,Edm.Int64,True,True,116,116,0,100.0
restauration,relation,Localisations,ThesPicto,Edm.String,True,True,116,0,116,0.0
restauration,relation,Marques,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,Marques,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,Marques,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,Marques,ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Marques,ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Marques,ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Marques,ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Marques,ThesPicto,Edm.String,True,False,0,0,0,0
