feed,path,scope,collection,name,edm_type,declared,observed,observed_count,non_empty_count,empty_count,coverage_pct,present_in_feed_count,reuse_class,coverage_status,mapping_status,evidence
decouverte,Labels.ID,relation,Labels,ID,Edm.Int64,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Labels.Ordre,relation,Labels,Ordre,Edm.Int64,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Labels.SyndicObjectId,relation,Labels,SyndicObjectId,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Labels.ThesCode,relation,Labels,ThesCode,Edm.String,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Labels.ThesID,relation,Labels,ThesID,Edm.Guid,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Labels.ThesLibelle,relation,Labels,ThesLibelle,Edm.String,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Labels.ThesOrdre,relation,Labels,ThesOrdre,Edm.Int64,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Labels.ThesPicto,relation,Labels,ThesPicto,Edm.String,True,True,5,0,5,0.0,4,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.ID,relation,LanguesParleess,ID,Edm.Int64,True,True,95,95,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.Ordre,relation,LanguesParleess,Ordre,Edm.Int64,True,True,95,95,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.SyndicObjectId,relation,LanguesParleess,SyndicObjectId,Edm.String,True,True,95,95,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.ThesCode,relation,LanguesParleess,ThesCode,Edm.String,True,True,95,95,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.ThesID,relation,LanguesParleess,ThesID,Edm.Guid,True,True,95,95,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.ThesLibelle,relation,LanguesParleess,ThesLibelle,Edm.String,True,True,95,95,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.ThesOrdre,relation,LanguesParleess,ThesOrdre,Edm.Int64,True,True,95,95,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,LanguesParleess.ThesPicto,relation,LanguesParleess,ThesPicto,Edm.String,True,True,95,0,95,0.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.ID,relation,Localisations,ID,Edm.Int64,True,True,36,36,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.Ordre,relation,Localisations,Ordre,Edm.Int64,True,True,36,36,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.SyndicObjectId,relation,Localisations,SyndicObjectId,Edm.String,True,True,36,36,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.ThesCode,relation,Localisations,ThesCode,Edm.String,True,True,36,36,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.ThesID,relation,Localisations,ThesID,Edm.Guid,True,True,36,36,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.ThesLibelle,relation,Localisations,ThesLibelle,Edm.String,True,True,36,36,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.ThesOrdre,relation,Localisations,ThesOrdre,Edm.Int64,True,True,36,36,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Localisations.ThesPicto,relation,Localisations,ThesPicto,Edm.String,True,True,36,0,36,0.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Marques.ID,relation,Marques,ID,Edm.Int64,True,True,5,5,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Marques.Ordre,relation,Marques,Ordre,Edm.Int64,True,True,5,5,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Marques.SyndicObjectId,relation,Marques,SyndicObjectId,Edm.String,True,True,5,5,0,100.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.ID,relation,ModesPaiements,ID,Edm.Int64,True,True,110,110,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.Ordre,relation,ModesPaiements,Ordre,Edm.Int64,True,True,110,110,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.SyndicObjectId,relation,ModesPaiements,SyndicObjectId,Edm.String,True,True,110,110,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.ThesCode,relation,ModesPaiements,ThesCode,Edm.String,True,True,110,110,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.ThesID,relation,ModesPaiements,ThesID,Edm.Guid,True,True,110,110,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.ThesLibelle,relation,ModesPaiements,ThesLibelle,Edm.String,True,True,110,110,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.ThesOrdre,relation,ModesPaiements,ThesOrdre,Edm.Int64,True,True,110,110,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,ModesPaiements.ThesPicto,relation,ModesPaiements,ThesPicto,Edm.String,True,True,110,0,110,0.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Complementdinformations,relation,Moyencommunications,Complementdinformations,Edm.String,True,True,139,0,139,0.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Coordonnees,relation,Moyencommunications,Coordonnees,Edm.String,True,True,139,135,4,97.1,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.ID,relation,Moyencommunications,ID,Edm.Int64,True,True,139,139,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Moyendecommunication,relation,Moyencommunications,Moyendecommunication,TourInSoft.V5.Syndication.Syndication_FSDECOUVERTEOTISud_428EC9B6BEE14C85B372B15969FB2A19.ListeComplexType,False,True,8,0,8,0.0,5,shared,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Moyendecommunication.ThesCode,relation,Moyencommunications,Moyendecommunication.ThesCode,Edm.String,True,True,131,131,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Moyendecommunication.ThesID,relation,Moyencommunications,Moyendecommunication.ThesID,Edm.Guid,True,True,131,131,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Moyendecommunication.ThesLibelle,relation,Moyencommunications,Moyendecommunication.ThesLibelle,Edm.String,True,True,131,131,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Moyendecommunication.ThesOrdre,relation,Moyencommunications,Moyendecommunication.ThesOrdre,Edm.Int32,True,True,131,131,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Moyendecommunication.ThesPicto,relation,Moyencommunications,Moyendecommunication.ThesPicto,Edm.String,True,True,131,0,131,0.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Ordre,relation,Moyencommunications,Ordre,Edm.Int64,True,True,139,139,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.SyndicObjectId,relation,Moyencommunications,SyndicObjectId,Edm.String,True,True,139,139,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Typedecoordonnees.ThesCode,relation,Moyencommunications,Typedecoordonnees.ThesCode,Edm.String,True,True,139,139,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Typedecoordonnees.ThesID,relation,Moyencommunications,Typedecoordonnees.ThesID,Edm.Guid,True,True,139,139,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Typedecoordonnees.ThesLibelle,relation,Moyencommunications,Typedecoordonnees.ThesLibelle,Edm.String,True,True,139,139,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Typedecoordonnees.ThesOrdre,relation,Moyencommunications,Typedecoordonnees.ThesOrdre,Edm.Int32,True,True,139,139,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Moyencommunications.Typedecoordonnees.ThesPicto,relation,Moyencommunications,Typedecoordonnees.ThesPicto,Edm.String,True,True,139,0,139,0.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.Datedebut,relation,PeriodeOuvertures,Datedebut,Edm.DateTime,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.Datefin,relation,PeriodeOuvertures,Datefin,Edm.DateTime,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.dimancheheuredebut1,relation,PeriodeOuvertures,dimancheheuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.dimancheheuredebut2,relation,PeriodeOuvertures,dimancheheuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.dimancheheurefin1,relation,PeriodeOuvertures,dimancheheurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.dimancheheurefin2,relation,PeriodeOuvertures,dimancheheurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.heuredebut1,relation,PeriodeOuvertures,heuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.heuredebut2,relation,PeriodeOuvertures,heuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.heurefin1,relation,PeriodeOuvertures,heurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.heurefin2,relation,PeriodeOuvertures,heurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.ID,relation,PeriodeOuvertures,ID,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.jeudiheuredebut1,relation,PeriodeOuvertures,jeudiheuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.jeudiheuredebut2,relation,PeriodeOuvertures,jeudiheuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.jeudiheurefin1,relation,PeriodeOuvertures,jeudiheurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.jeudiheurefin2,relation,PeriodeOuvertures,jeudiheurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.lundiheuredebut1,relation,PeriodeOuvertures,lundiheuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.lundiheuredebut2,relation,PeriodeOuvertures,lundiheuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.lundiheurefin1,relation,PeriodeOuvertures,lundiheurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.lundiheurefin2,relation,PeriodeOuvertures,lundiheurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mardiheuredebut1,relation,PeriodeOuvertures,mardiheuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mardiheuredebut2,relation,PeriodeOuvertures,mardiheuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mardiheurefin1,relation,PeriodeOuvertures,mardiheurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mardiheurefin2,relation,PeriodeOuvertures,mardiheurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mercrediheuredebut1,relation,PeriodeOuvertures,mercrediheuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mercrediheuredebut2,relation,PeriodeOuvertures,mercrediheuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mercrediheurefin1,relation,PeriodeOuvertures,mercrediheurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.mercrediheurefin2,relation,PeriodeOuvertures,mercrediheurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.Ordre,relation,PeriodeOuvertures,Ordre,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.Precisionssurlesfermetures,relation,PeriodeOuvertures,Precisionssurlesfermetures,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.Precisionssurlesouvertures,relation,PeriodeOuvertures,Precisionssurlesouvertures,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.samediheuredebut1,relation,PeriodeOuvertures,samediheuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.samediheuredebut2,relation,PeriodeOuvertures,samediheuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.samediheurefin1,relation,PeriodeOuvertures,samediheurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.samediheurefin2,relation,PeriodeOuvertures,samediheurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.SyndicObjectId,relation,PeriodeOuvertures,SyndicObjectId,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.vendrediheuredebut1,relation,PeriodeOuvertures,vendrediheuredebut1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.vendrediheuredebut2,relation,PeriodeOuvertures,vendrediheuredebut2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.vendrediheurefin1,relation,PeriodeOuvertures,vendrediheurefin1,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,PeriodeOuvertures.vendrediheurefin2,relation,PeriodeOuvertures,vendrediheurefin2,Edm.Time,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/decouverte.json
decouverte,Photos.Datedefindutilisation,relation,Photos,Datedefindutilisation,Edm.DateTime,True,True,293,0,293,0.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Photos.ID,relation,Photos,ID,Edm.Int64,True,True,293,293,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Photos.Licencecreativecommons,relation,Photos,Licencecreativecommons,Edm.Boolean,True,True,293,0,293,0.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
decouverte,Photos.Ordre,relation,Photos,Ordre,Edm.Int64,True,True,293,293,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/decouverte.json
