schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default,identity,generated,comment
public,ref_code_demand_subtopic,18,dow_number,smallint,t,,"","",
public,ref_code_demand_subtopic,19,is_assignable,boolean,f,true,"","",
public,ref_code_demand_topic,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_demand_topic,2,domain,text,f,,"","",
public,ref_code_demand_topic,3,code,text,f,,"","",
public,ref_code_demand_topic,4,name,text,f,,"","",
public,ref_code_demand_topic,5,description,text,t,,"","",
public,ref_code_demand_topic,6,position,integer,t,,"","",
public,ref_code_demand_topic,7,icon_url,text,t,,"","",
public,ref_code_demand_topic,8,is_active,boolean,f,true,"","",
public,ref_code_demand_topic,9,valid_from,date,t,,"","",
public,ref_code_demand_topic,10,valid_to,date,t,,"","",
public,ref_code_demand_topic,11,parent_id,uuid,t,,"","",
public,ref_code_demand_topic,12,metadata,jsonb,t,,"","",
public,ref_code_demand_topic,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_demand_topic,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_demand_topic,15,name_i18n,jsonb,t,,"","",
public,ref_code_demand_topic,16,description_i18n,jsonb,t,,"","",
public,ref_code_demand_topic,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_demand_topic,18,dow_number,smallint,t,,"","",
public,ref_code_demand_topic,19,is_assignable,boolean,f,true,"","",
public,ref_code_destination_type,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_destination_type,2,domain,text,f,,"","",
public,ref_code_destination_type,3,code,text,f,,"","",
public,ref_code_destination_type,4,name,text,f,,"","",
public,ref_code_destination_type,5,description,text,t,,"","",
public,ref_code_destination_type,6,position,integer,t,,"","",
public,ref_code_destination_type,7,icon_url,text,t,,"","",
public,ref_code_destination_type,8,is_active,boolean,f,true,"","",
public,ref_code_destination_type,9,valid_from,date,t,,"","",
public,ref_code_destination_type,10,valid_to,date,t,,"","",
public,ref_code_destination_type,11,parent_id,uuid,t,,"","",
public,ref_code_destination_type,12,metadata,jsonb,t,,"","",
public,ref_code_destination_type,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_destination_type,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_destination_type,15,name_i18n,jsonb,t,,"","",
public,ref_code_destination_type,16,description_i18n,jsonb,t,,"","",
public,ref_code_destination_type,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_destination_type,18,dow_number,smallint,t,,"","",
public,ref_code_destination_type,19,is_assignable,boolean,f,true,"","",
public,ref_code_dietary_tag,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_dietary_tag,2,domain,text,f,,"","",
public,ref_code_dietary_tag,3,code,text,f,,"","",
public,ref_code_dietary_tag,4,name,text,f,,"","",
public,ref_code_dietary_tag,5,description,text,t,,"","",
public,ref_code_dietary_tag,6,position,integer,t,,"","",
public,ref_code_dietary_tag,7,icon_url,text,t,,"","",
public,ref_code_dietary_tag,8,is_active,boolean,f,true,"","",
public,ref_code_dietary_tag,9,valid_from,date,t,,"","",
public,ref_code_dietary_tag,10,valid_to,date,t,,"","",
public,ref_code_dietary_tag,11,parent_id,uuid,t,,"","",
public,ref_code_dietary_tag,12,metadata,jsonb,t,,"","",
public,ref_code_dietary_tag,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_dietary_tag,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_dietary_tag,15,name_i18n,jsonb,t,,"","",
public,ref_code_dietary_tag,16,description_i18n,jsonb,t,,"","",
public,ref_code_dietary_tag,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_dietary_tag,18,dow_number,smallint,t,,"","",
public,ref_code_dietary_tag,19,is_assignable,boolean,f,true,"","",
public,ref_code_document_type,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_document_type,2,domain,text,f,,"","",
public,ref_code_document_type,3,code,text,f,,"","",
public,ref_code_document_type,4,name,text,f,,"","",
public,ref_code_document_type,5,description,text,t,,"","",
public,ref_code_document_type,6,position,integer,t,,"","",
public,ref_code_document_type,7,icon_url,text,t,,"","",
public,ref_code_document_type,8,is_active,boolean,f,true,"","",
public,ref_code_document_type,9,valid_from,date,t,,"","",
public,ref_code_document_type,10,valid_to,date,t,,"","",
public,ref_code_document_type,11,parent_id,uuid,t,,"","",
public,ref_code_document_type,12,metadata,jsonb,t,,"","",
public,ref_code_document_type,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_document_type,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_document_type,15,name_i18n,jsonb,t,,"","",
public,ref_code_document_type,16,description_i18n,jsonb,t,,"","",
public,ref_code_document_type,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_document_type,18,dow_number,smallint,t,,"","",
public,ref_code_document_type,19,is_assignable,boolean,f,true,"","",
public,ref_code_domain_registry,1,domain,text,f,,"","",
public,ref_code_domain_registry,2,name,text,f,,"","",
public,ref_code_domain_registry,3,description,text,t,,"","",
public,ref_code_domain_registry,4,object_type,object_type,t,,"","",
public,ref_code_domain_registry,5,is_hierarchical,boolean,f,false,"","",
public,ref_code_domain_registry,6,is_taxonomy,boolean,f,false,"","",
public,ref_code_domain_registry,7,position,integer,t,,"","",
public,ref_code_domain_registry,8,is_active,boolean,f,true,"","",
public,ref_code_domain_registry,9,name_i18n,jsonb,t,,"","",
public,ref_code_domain_registry,10,description_i18n,jsonb,t,,"","",
public,ref_code_domain_registry,11,metadata,jsonb,t,,"","",
public,ref_code_domain_registry,12,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_domain_registry,13,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_environment_tag,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_environment_tag,2,domain,text,f,,"","",
public,ref_code_environment_tag,3,code,text,f,,"","",
public,ref_code_environment_tag,4,name,text,f,,"","",
public,ref_code_environment_tag,5,description,text,t,,"","",
public,ref_code_environment_tag,6,position,integer,t,,"","",
public,ref_code_environment_tag,7,icon_url,text,t,,"","",
public,ref_code_environment_tag,8,is_active,boolean,f,true,"","",
public,ref_code_environment_tag,9,valid_from,date,t,,"","",
public,ref_code_environment_tag,10,valid_to,date,t,,"","",
public,ref_code_environment_tag,11,parent_id,uuid,t,,"","",
public,ref_code_environment_tag,12,metadata,jsonb,t,,"","",
public,ref_code_environment_tag,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_environment_tag,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_environment_tag,15,name_i18n,jsonb,t,,"","",
public,ref_code_environment_tag,16,description_i18n,jsonb,t,,"","",
public,ref_code_environment_tag,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_environment_tag,18,dow_number,smallint,t,,"","",
public,ref_code_environment_tag,19,is_assignable,boolean,f,true,"","",
public,ref_code_event_type,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_event_type,2,domain,text,f,,"","",
public,ref_code_event_type,3,code,text,f,,"","",
public,ref_code_event_type,4,name,text,f,,"","",
public,ref_code_event_type,5,description,text,t,,"","",
public,ref_code_event_type,6,position,integer,t,,"","",
public,ref_code_event_type,7,icon_url,text,t,,"","",
public,ref_code_event_type,8,is_active,boolean,f,true,"","",
public,ref_code_event_type,9,valid_from,date,t,,"","",
public,ref_code_event_type,10,valid_to,date,t,,"","",
public,ref_code_event_type,11,parent_id,uuid,t,,"","",
public,ref_code_event_type,12,metadata,jsonb,t,,"","",
public,ref_code_event_type,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_event_type,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_event_type,15,name_i18n,jsonb,t,,"","",
public,ref_code_event_type,16,description_i18n,jsonb,t,,"","",
public,ref_code_event_type,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_event_type,18,dow_number,smallint,t,,"","",
public,ref_code_event_type,19,is_assignable,boolean,f,true,"","",
public,ref_code_feedback_type,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_feedback_type,2,domain,text,f,,"","",
public,ref_code_feedback_type,3,code,text,f,,"","",
public,ref_code_feedback_type,4,name,text,f,,"","",
public,ref_code_feedback_type,5,description,text,t,,"","",
public,ref_code_feedback_type,6,position,integer,t,,"","",
public,ref_code_feedback_type,7,icon_url,text,t,,"","",
public,ref_code_feedback_type,8,is_active,boolean,f,true,"","",
public,ref_code_feedback_type,9,valid_from,date,t,,"","",
public,ref_code_feedback_type,10,valid_to,date,t,,"","",
public,ref_code_feedback_type,11,parent_id,uuid,t,,"","",
public,ref_code_feedback_type,12,metadata,jsonb,t,,"","",
public,ref_code_feedback_type,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_feedback_type,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_feedback_type,15,name_i18n,jsonb,t,,"","",
public,ref_code_feedback_type,16,description_i18n,jsonb,t,,"","",
public,ref_code_feedback_type,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_feedback_type,18,dow_number,smallint,t,,"","",
public,ref_code_feedback_type,19,is_assignable,boolean,f,true,"","",
public,ref_code_incident_category,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_incident_category,2,domain,text,f,,"","",
public,ref_code_incident_category,3,code,text,f,,"","",
public,ref_code_incident_category,4,name,text,f,,"","",
public,ref_code_incident_category,5,description,text,t,,"","",
public,ref_code_incident_category,6,position,integer,t,,"","",
public,ref_code_incident_category,7,icon_url,text,t,,"","",
public,ref_code_incident_category,8,is_active,boolean,f,true,"","",
public,ref_code_incident_category,9,valid_from,date,t,,"","",
public,ref_code_incident_category,10,valid_to,date,t,,"","",
public,ref_code_incident_category,11,parent_id,uuid,t,,"","",
public,ref_code_incident_category,12,metadata,jsonb,t,,"","",
public,ref_code_incident_category,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_incident_category,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_incident_category,15,name_i18n,jsonb,t,,"","",
public,ref_code_incident_category,16,description_i18n,jsonb,t,,"","",
public,ref_code_incident_category,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_incident_category,18,dow_number,smallint,t,,"","",
public,ref_code_incident_category,19,is_assignable,boolean,f,true,"","",
public,ref_code_insurance_type,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_insurance_type,2,domain,text,f,,"","",
public,ref_code_insurance_type,3,code,text,f,,"","",
public,ref_code_insurance_type,4,name,text,f,,"","",
public,ref_code_insurance_type,5,description,text,t,,"","",
public,ref_code_insurance_type,6,position,integer,t,,"","",
public,ref_code_insurance_type,7,icon_url,text,t,,"","",
public,ref_code_insurance_type,8,is_active,boolean,f,true,"","",
public,ref_code_insurance_type,9,valid_from,date,t,,"","",
public,ref_code_insurance_type,10,valid_to,date,t,,"","",
public,ref_code_insurance_type,11,parent_id,uuid,t,,"","",
public,ref_code_insurance_type,12,metadata,jsonb,t,,"","",
public,ref_code_insurance_type,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_insurance_type,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_insurance_type,15,name_i18n,jsonb,t,,"","",
public,ref_code_insurance_type,16,description_i18n,jsonb,t,,"","",
public,ref_code_insurance_type,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_insurance_type,18,dow_number,smallint,t,,"","",
public,ref_code_insurance_type,19,is_assignable,boolean,f,true,"","",
public,ref_code_iti_practice,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_iti_practice,2,domain,text,f,,"","",
public,ref_code_iti_practice,3,code,text,f,,"","",
public,ref_code_iti_practice,4,name,text,f,,"","",
public,ref_code_iti_practice,5,description,text,t,,"","",
public,ref_code_iti_practice,6,position,integer,t,,"","",
public,ref_code_iti_practice,7,icon_url,text,t,,"","",
public,ref_code_iti_practice,8,is_active,boolean,f,true,"","",
public,ref_code_iti_practice,9,valid_from,date,t,,"","",
public,ref_code_iti_practice,10,valid_to,date,t,,"","",
public,ref_code_iti_practice,11,parent_id,uuid,t,,"","",
public,ref_code_iti_practice,12,metadata,jsonb,t,,"","",
public,ref_code_iti_practice,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_iti_practice,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_iti_practice,15,name_i18n,jsonb,t,,"","",
public,ref_code_iti_practice,16,description_i18n,jsonb,t,,"","",
public,ref_code_iti_practice,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_iti_practice,18,dow_number,smallint,t,,"","",
public,ref_code_iti_practice,19,is_assignable,boolean,f,true,"","",
public,ref_code_language_level,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_language_level,2,domain,text,f,,"","",
public,ref_code_language_level,3,code,text,f,,"","",
public,ref_code_language_level,4,name,text,f,,"","",
public,ref_code_language_level,5,description,text,t,,"","",
public,ref_code_language_level,6,position,integer,t,,"","",
public,ref_code_language_level,7,icon_url,text,t,,"","",
public,ref_code_language_level,8,is_active,boolean,f,true,"","",
public,ref_code_language_level,9,valid_from,date,t,,"","",
public,ref_code_language_level,10,valid_to,date,t,,"","",
public,ref_code_language_level,11,parent_id,uuid,t,,"","",
public,ref_code_language_level,12,metadata,jsonb,t,,"","",
public,ref_code_language_level,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_language_level,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_language_level,15,name_i18n,jsonb,t,,"","",
public,ref_code_language_level,16,description_i18n,jsonb,t,,"","",
public,ref_code_language_level,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_language_level,18,dow_number,smallint,t,,"","",
public,ref_code_language_level,19,is_assignable,boolean,f,true,"","",
public,ref_code_media_tag,1,id,uuid,f,uuid_generate_v4(),"","",
public,ref_code_media_tag,2,domain,text,f,,"","",
public,ref_code_media_tag,3,code,text,f,,"","",
public,ref_code_media_tag,4,name,text,f,,"","",
public,ref_code_media_tag,5,description,text,t,,"","",
public,ref_code_media_tag,6,position,integer,t,,"","",
public,ref_code_media_tag,7,icon_url,text,t,,"","",
public,ref_code_media_tag,8,is_active,boolean,f,true,"","",
public,ref_code_media_tag,9,valid_from,date,t,,"","",
public,ref_code_media_tag,10,valid_to,date,t,,"","",
public,ref_code_media_tag,11,parent_id,uuid,t,,"","",
public,ref_code_media_tag,12,metadata,jsonb,t,,"","",
public,ref_code_media_tag,13,created_at,timestamp with time zone,f,now(),"","",
public,ref_code_media_tag,14,updated_at,timestamp with time zone,f,now(),"","",
public,ref_code_media_tag,15,name_i18n,jsonb,t,,"","",
public,ref_code_media_tag,16,description_i18n,jsonb,t,,"","",
public,ref_code_media_tag,17,name_normalized,text,t,immutable_unaccent(lower(name)),"",s,
public,ref_code_media_tag,18,dow_number,smallint,t,,"","",
